,Unnamed: 0,3407,Battery,Date,Direction,Event Type,Fuel,Id,Latitude,Location,Longitude,Map IT,Mileage,Speed,Time Type,imei,time,time_percent,user
776,338,5836.0,88,8/27/18,NW,Engine Off,0,1135,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:21 PM,3407,8/27/18 18:21,0.503666863,3
777,339,5836.0,89,8/27/18,NW,Engine Off,0,1136,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:22 PM,3407,8/27/18 18:22,0.503751159,3
778,340,5836.0,89,8/27/18,NW,Engine Off,0,1137,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:23 PM,3407,8/27/18 18:23,0.503835455,3
779,341,5836.0,87,8/27/18,NW,Engine Off,0,1138,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:24 PM,3407,8/27/18 18:24,0.50391975,3
780,342,5836.0,89,8/27/18,NW,Engine Off,0,1139,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:25 PM,3407,8/27/18 18:25,0.504004046,3
781,343,5836.0,87,8/27/18,NW,Engine Off,0,1140,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:26 PM,3407,8/27/18 18:26,0.5040883420000001,3
782,344,5836.0,89,8/27/18,NW,Engine Off,0,1141,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:28 PM,3407,8/27/18 18:28,0.504256933,3
783,345,5836.0,87,8/27/18,NW,Engine Off,0,1142,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:28 PM,3407,8/27/18 18:28,0.504256933,3
784,346,5836.0,89,8/27/18,NW,Engine Off,0,1143,40.787957,,-119.22446299999999,Map it,6.8343,0.0,6:29 PM,3407,8/27/18 18:29,0.504341229,3
785,347,5836.0,89,8/27/18,SE,Engine Off,0,1144,40.788134,,-119.224595,Map it,6.8343,0.80769,6:30 PM,3407,8/27/18 18:30,0.504425525,3
786,348,5836.0,89,8/27/18,SE,Engine Off,0,1145,40.788134,,-119.224595,Map it,6.8343,0.80769,6:31 PM,3407,8/27/18 18:31,0.50450982,4
787,349,5836.0,89,8/27/18,SE,Engine Off,0,1146,40.788134,,-119.224595,Map it,6.8343,0.80769,6:32 PM,3407,8/27/18 18:32,0.504594116,4
788,350,5836.0,89,8/27/18,SE,Engine Off,0,1147,40.788134,,-119.224595,Map it,6.8343,0.0,6:34 PM,3407,8/27/18 18:34,0.504762708,4
789,351,5836.0,89,8/27/18,SE,Engine Off,0,1148,40.788134,,-119.224595,Map it,6.8343,0.0,6:35 PM,3407,8/27/18 18:35,0.504847003,4
790,352,5836.0,89,8/27/18,SE,Engine Off,0,1149,40.788134,,-119.224595,Map it,6.8343,0.0,6:36 PM,3407,8/27/18 18:36,0.504931299,4
791,353,5836.0,89,8/27/18,SE,Engine Off,0,1150,40.788134,,-119.224595,Map it,6.8343,0.0,6:37 PM,3407,8/27/18 18:37,0.505015595,4
792,354,5836.0,89,8/27/18,SE,Engine Off,0,1151,40.788134,,-119.224595,Map it,6.8343,0.0,6:38 PM,3407,8/27/18 18:38,0.50509989,4
793,355,5836.0,89,8/27/18,SE,Engine Off,0,1152,40.788134,,-119.224595,Map it,6.8343,0.0,6:40 PM,3407,8/27/18 18:40,0.5052684820000001,4
794,356,5836.0,89,8/27/18,SE,Engine Off,0,1153,40.788134,,-119.224595,Map it,6.8343,0.0,6:43 PM,3407,8/27/18 18:43,0.505521369,4
795,357,5836.0,89,8/27/18,SE,Engine Off,0,1154,40.787956,,-119.22434799999999,Map it,6.8343,0.0,6:44 PM,3407,8/27/18 18:44,0.505605665,4
796,358,5836.0,88,8/27/18,SE,Engine Off,0,1155,40.787956,,-119.22434799999999,Map it,6.8343,0.0,6:44 PM,3407,8/27/18 18:44,0.505605665,4
797,359,5836.0,89,8/27/18,SE,Engine Off,0,1156,40.787956,,-119.22434799999999,Map it,6.8343,0.0,6:45 PM,3407,8/27/18 18:45,0.50568996,4
798,360,5836.0,89,8/27/18,SE,Engine Off,0,1157,40.788092,,-119.224547,Map it,6.8343,0.0,6:46 PM,3407,8/27/18 18:46,0.505774256,4
799,361,5836.0,89,8/27/18,SE,Engine Off,0,1158,40.788092,,-119.224547,Map it,6.8343,0.0,6:47 PM,3407,8/27/18 18:47,0.5058585520000001,4
800,362,5836.0,89,8/27/18,SE,Engine Off,0,1159,40.788092,,-119.224547,Map it,6.8343,0.0,6:49 PM,3407,8/27/18 18:49,0.506027143,4
801,363,5836.0,87,8/27/18,SE,Engine Off,0,1160,40.787983000000004,,-119.22438400000001,Map it,6.8343,0.18639,6:52 PM,3407,8/27/18 18:52,0.50628003,4
802,364,5836.0,87,8/27/18,SE,Engine Off,0,1161,40.787983000000004,,-119.22438400000001,Map it,6.8343,0.0,6:53 PM,3407,8/27/18 18:53,0.506364326,4
803,365,5836.0,86,8/27/18,SE,Engine Off,0,1162,40.788143,,-119.22461499999999,Map it,6.8343,0.06213,6:53 PM,3407,8/27/18 18:53,0.506364326,4
804,366,5836.0,88,8/27/18,SE,Engine Off,0,1163,40.788143,,-119.22461499999999,Map it,6.8343,0.0,6:54 PM,3407,8/27/18 18:54,0.5064486220000001,4
805,367,5836.0,88,8/27/18,SE,Engine Off,0,1164,40.788143,,-119.22461499999999,Map it,6.8343,0.0,6:55 PM,3407,8/27/18 18:55,0.506532917,4
806,368,5836.0,88,8/27/18,SE,Engine Off,0,1165,40.788143,,-119.22461499999999,Map it,6.8343,0.0,6:55 PM,3407,8/27/18 18:55,0.506532917,4
807,369,5836.0,87,8/27/18,SE,Engine Off,0,1166,40.78799,,-119.22441200000002,Map it,6.8343,0.49704,6:56 PM,3407,8/27/18 18:56,0.506617213,4
808,370,5836.0,86,8/27/18,SE,Engine Off,0,1167,40.788261,,-119.22480300000001,Map it,6.8343,1.30473,6:57 PM,3407,8/27/18 18:57,0.506701509,4
809,371,5836.0,88,8/27/18,NE,Engine Off,0,1168,40.787714,,-119.22395300000001,Map it,6.8964300000000005,1.36686,6:58 PM,3407,8/27/18 18:58,0.506785805,4
810,372,5836.0,87,8/27/18,NE,Engine Off,0,1169,40.78821,,-119.224696,Map it,6.8964300000000005,0.0,6:59 PM,3407,8/27/18 18:59,0.5068701,4
811,373,5836.0,86,8/27/18,SE,Engine Off,0,1170,40.788171000000006,,-119.224538,Map it,6.95856,0.6213,7:00 PM,3407,8/27/18 19:00,0.506954396,4
812,374,5836.0,88,8/27/18,SE,Engine Off,0,1171,40.788171000000006,,-119.224538,Map it,6.95856,0.6213,7:01 PM,3407,8/27/18 19:01,0.5070386920000001,4
813,375,5836.0,87,8/27/18,SE,Engine Off,0,1172,40.788171000000006,,-119.224538,Map it,6.95856,0.6213,7:02 PM,3407,8/27/18 19:02,0.507122987,4
814,376,5836.0,88,8/27/18,SE,Engine Off,0,1173,40.78825,,-119.224778,Map it,6.95856,0.0,7:03 PM,3407,8/27/18 19:03,0.507207283,4
815,377,5836.0,88,8/27/18,SE,Engine Off,0,1174,40.788070000000005,,-119.22443100000001,Map it,6.95856,0.49704,7:04 PM,3407,8/27/18 19:04,0.507291579,4
816,378,5836.0,88,8/27/18,SE,Engine Off,0,1175,40.788070000000005,,-119.22443100000001,Map it,6.95856,0.49704,7:04 PM,3407,8/27/18 19:04,0.507291579,4
817,379,5836.0,86,8/27/18,SE,Engine Off,0,1176,40.788070000000005,,-119.22443100000001,Map it,6.95856,0.49704,7:05 PM,3407,8/27/18 19:05,0.507375875,4
818,380,5836.0,87,8/27/18,SE,Engine Off,0,1177,40.787936,,-119.224246,Map it,6.95856,2.3609400000000003,7:06 PM,3407,8/27/18 19:06,0.50746017,4
819,381,5836.0,87,8/27/18,SE,Engine Off,0,1178,40.787936,,-119.224246,Map it,6.95856,2.3609400000000003,7:07 PM,3407,8/27/18 19:07,0.507544466,4
820,382,5836.0,87,8/27/18,SE,Engine Off,0,1179,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.49704,7:08 PM,3407,8/27/18 19:08,0.5076287620000001,4
821,383,5836.0,87,8/27/18,SE,Engine Off,0,1180,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:10 PM,3407,8/27/18 19:10,0.507797353,4
822,384,5836.0,87,8/27/18,SE,Engine Off,0,1181,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:10 PM,3407,8/27/18 19:10,0.507797353,4
823,385,5836.0,87,8/27/18,SE,Engine Off,0,1182,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:11 PM,3407,8/27/18 19:11,0.507881649,4
824,386,5836.0,86,8/27/18,SE,Engine Off,0,1183,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:40 PM,3407,8/27/18 19:40,0.5103262239999999,4
825,387,5836.0,86,8/27/18,SE,Engine Off,0,1184,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:41 PM,3407,8/27/18 19:41,0.51041052,4
826,388,5836.0,87,8/27/18,SE,Engine Off,0,1185,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:51 PM,3407,8/27/18 19:51,0.511253477,4
827,389,5836.0,87,8/27/18,SE,Engine Off,0,1186,40.788059000000004,,-119.22443999999999,Map it,7.020689999999999,0.0,7:52 PM,3407,8/27/18 19:52,0.5113377729999999,4
828,390,5836.0,85,8/27/18,SE,Engine Off,0,1187,40.787936,,-119.22437,Map it,7.020689999999999,0.06213,7:53 PM,3407,8/27/18 19:53,0.511422069,4
829,391,5836.0,86,8/27/18,SE,Engine Off,0,1188,40.787936,,-119.22437,Map it,7.020689999999999,0.06213,7:58 PM,3407,8/27/18 19:58,0.511843547,4
830,392,5836.0,86,8/27/18,SE,Engine Off,0,1189,40.787936,,-119.22437,Map it,7.020689999999999,0.0,7:59 PM,3407,8/27/18 19:59,0.5119278429999999,4
831,393,5836.0,86,8/27/18,SE,Engine Off,0,1190,40.787936,,-119.22437,Map it,7.020689999999999,0.0,8:04 PM,3407,8/27/18 20:04,0.512349321,4
832,394,5836.0,86,8/27/18,SE,Engine Off,0,1191,40.787936,,-119.22437,Map it,7.020689999999999,0.0,8:05 PM,3407,8/27/18 20:05,0.512433617,4
833,395,5836.0,86,8/27/18,SE,Engine Off,0,1192,40.787936,,-119.22437,Map it,7.020689999999999,0.0,8:16 PM,3407,8/27/18 20:16,0.51336087,4
834,396,5836.0,86,8/27/18,SE,Engine Off,0,1193,40.787936,,-119.22437,Map it,7.020689999999999,0.0,8:16 PM,3407,8/27/18 20:16,0.51336087,4
835,397,5836.0,87,8/27/18,SE,Engine Off,0,1194,40.787936,,-119.22437,Map it,7.020689999999999,0.0,8:19 PM,3407,8/27/18 20:19,0.513613757,4
836,398,5836.0,87,8/27/18,SE,Engine Off,0,1195,40.788346999999995,,-119.224543,Map it,7.020689999999999,0.37278,8:20 PM,3407,8/27/18 20:20,0.5136980529999999,4
837,399,5836.0,85,8/27/18,E,Engine Off,0,1196,40.788056,,-119.224802,Map it,7.020689999999999,1.80177,8:53 PM,3407,8/27/18 20:53,0.5164798110000001,4
838,400,5836.0,84,8/27/18,E,Engine Off,0,1197,40.78812,,-119.224397,Map it,7.020689999999999,0.06213,9:54 PM,3407,8/27/18 21:54,0.521621849,4
839,401,5836.0,84,8/27/18,E,Engine Off,0,1198,40.788053999999995,,-119.224558,Map it,7.020689999999999,0.0,10:54 PM,3407,8/27/18 22:54,0.526679592,4
840,402,5836.0,83,8/27/18,E,Engine Off,0,1199,40.788069,,-119.22451299999999,Map it,7.020689999999999,1.11834,11:55 PM,3407,8/27/18 23:55,0.53182163,4
841,403,5836.0,82,8/28/18,E,Engine Off,0,1200,40.78815,,-119.22430700000001,Map it,7.020689999999999,0.12426,12:55 AM,3407,8/28/18 0:55,0.536879373,4
842,404,5836.0,81,8/28/18,E,Engine Off,0,1201,40.788036,,-119.224301,Map it,7.020689999999999,0.06213,1:55 AM,3407,8/28/18 1:55,0.541937115,4
843,405,5836.0,80,8/28/18,E,Engine Off,0,1202,40.788164,,-119.22438400000001,Map it,7.020689999999999,0.06213,2:56 AM,3407,8/28/18 2:56,0.547079154,4
844,406,5836.0,80,8/28/18,E,Engine Off,0,1203,40.788016,,-119.22445,Map it,7.020689999999999,0.06213,3:56 AM,3407,8/28/18 3:56,0.552136896,4
845,407,5836.0,79,8/28/18,E,Engine Off,0,1204,40.788121999999994,,-119.22448500000002,Map it,7.020689999999999,0.0,4:57 AM,3407,8/28/18 4:57,0.557278935,4
846,408,5836.0,78,8/28/18,E,Engine Off,0,1205,40.788092999999996,,-119.22443700000001,Map it,7.020689999999999,0.06213,5:57 AM,3407,8/28/18 5:57,0.562336677,4
847,409,5836.0,77,8/28/18,E,Engine Off,0,1206,40.787984,,-119.22444399999999,Map it,7.020689999999999,0.37278,6:57 AM,3407,8/28/18 6:57,0.56739442,4
848,410,5836.0,77,8/28/18,E,Engine Off,0,1207,40.78817,,-119.224452,Map it,7.020689999999999,0.12426,7:57 AM,3407,8/28/18 7:57,0.572452162,4
849,411,5836.0,76,8/28/18,E,Engine Off,0,1208,40.788154999999996,,-119.224492,Map it,7.020689999999999,0.06213,8:58 AM,3407,8/28/18 8:58,0.5775942,4
850,412,5836.0,75,8/28/18,E,Engine Off,0,1209,40.788089,,-119.22443799999999,Map it,7.020689999999999,0.12426,9:58 AM,3407,8/28/18 9:58,0.582651943,4
851,413,5836.0,75,8/28/18,E,Engine Off,0,1210,40.788089,,-119.22443799999999,Map it,7.020689999999999,0.12426,10:54 AM,3407,8/28/18 10:54,0.587372503,4
852,414,5836.0,77,8/28/18,S,Engine Off,0,1211,40.787936,,-119.223831,Map it,7.020689999999999,2.85798,10:55 AM,3407,8/28/18 10:55,0.587456798,4
853,415,5836.0,77,8/28/18,S,Engine Off,0,1212,40.788088,,-119.22471200000001,Map it,7.020689999999999,0.6213,10:56 AM,3407,8/28/18 10:56,0.587541094,4
854,416,5836.0,74,8/28/18,S,Engine Off,0,1213,40.788053999999995,,-119.224426,Map it,7.020689999999999,0.0,10:59 AM,3407,8/28/18 10:59,0.587793981,4
855,417,5836.0,75,8/28/18,S,Engine Off,0,1214,40.788053999999995,,-119.224426,Map it,7.020689999999999,0.0,11:36 AM,3407,8/28/18 11:36,0.590912923,4
856,418,5836.0,76,8/28/18,S,Engine Off,0,1215,40.788053999999995,,-119.224426,Map it,7.020689999999999,0.0,11:37 AM,3407,8/28/18 11:37,0.5909972179999999,4
857,419,5836.0,76,8/28/18,S,Engine Off,0,1216,40.788053999999995,,-119.224426,Map it,7.020689999999999,0.0,11:38 AM,3407,8/28/18 11:38,0.591081514,4
858,420,5836.0,75,8/28/18,S,Engine Off,0,1217,40.788305,,-119.224575,Map it,7.020689999999999,0.55917,11:47 AM,3407,8/28/18 11:47,0.591840175,4
859,421,5836.0,76,8/28/18,S,Engine Off,0,1218,40.788305,,-119.224575,Map it,7.020689999999999,0.0,11:49 AM,3407,8/28/18 11:49,0.592008767,4
860,422,5836.0,74,8/28/18,S,Engine Off,0,1219,40.788305,,-119.224575,Map it,7.020689999999999,0.0,11:55 AM,3407,8/28/18 11:55,0.592514541,4
861,423,5836.0,76,8/28/18,S,Engine Off,0,1220,40.788305,,-119.224575,Map it,7.020689999999999,0.0,11:56 AM,3407,8/28/18 11:56,0.592598837,4
862,424,5836.0,76,8/28/18,S,Engine Off,0,1221,40.788305,,-119.224575,Map it,7.020689999999999,0.0,11:57 AM,3407,8/28/18 11:57,0.592683132,4
863,425,5836.0,74,8/28/18,S,Engine Off,0,1222,40.788176,,-119.224499,Map it,7.020689999999999,0.06213,11:59 AM,3407,8/28/18 11:59,0.592851724,4
864,426,5836.0,74,8/28/18,S,Engine Off,0,1223,40.788176,,-119.224499,Map it,7.020689999999999,0.06213,12:01 PM,3407,8/28/18 12:01,0.593020315,4
865,427,5836.0,74,8/28/18,E,Engine Off,0,1224,40.78833,,-119.224253,Map it,7.020689999999999,5.71596,12:02 PM,3407,8/28/18 12:02,0.593104611,4
866,428,5836.0,75,8/28/18,N,Engine Off,0,1225,40.790064,,-119.223399,Map it,7.20708,7.331339999999999,12:03 PM,3407,8/28/18 12:03,0.593188907,4
867,429,5836.0,73,8/28/18,N,Engine Off,0,1226,40.791109000000006,,-119.22296000000001,Map it,7.26921,7.020689999999999,12:04 PM,3407,8/28/18 12:04,0.593273202,4
868,430,5836.0,75,8/28/18,W,Engine Off,0,1227,40.790849,,-119.223125,Map it,7.26921,3.0443700000000002,12:05 PM,3407,8/28/18 12:05,0.5933574979999999,4
869,431,5836.0,74,8/28/18,W,Engine Off,0,1228,40.790849,,-119.223125,Map it,7.26921,3.0443700000000002,12:06 PM,3407,8/28/18 12:06,0.593441794,4
870,432,5836.0,74,8/28/18,W,Engine Off,0,1229,40.791740999999995,,-119.222931,Map it,7.331339999999999,0.6213,12:07 PM,3407,8/28/18 12:07,0.59352609,4
871,433,5836.0,75,8/28/18,N,Engine Off,0,1230,40.792673,,-119.221969,Map it,7.39347,4.9704,12:08 PM,3407,8/28/18 12:08,0.593610385,4
872,434,5836.0,74,8/28/18,NE,Engine Off,0,1231,40.7938,,-119.221049,Map it,7.51773,4.784009999999999,12:09 PM,3407,8/28/18 12:09,0.593694681,4
873,435,5836.0,76,8/28/18,NE,Engine Off,0,1232,40.794784,,-119.220165,Map it,7.579860000000001,4.84614,12:10 PM,3407,8/28/18 12:10,0.593778977,4
874,436,5836.0,76,8/28/18,NE,Engine Off,0,1233,40.795928,,-119.21883700000001,Map it,7.70412,6.39939,12:11 PM,3407,8/28/18 12:11,0.593863272,4
875,437,5836.0,74,8/28/18,W,Engine Off,0,1234,40.796268,,-119.21855,Map it,7.70412,5.09466,12:12 PM,3407,8/28/18 12:12,0.5939475679999999,4
876,438,5836.0,73,8/28/18,W,Engine Off,0,1235,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:13 PM,3407,8/28/18 12:13,0.594031864,4
877,439,5836.0,74,8/28/18,W,Engine Off,0,1236,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:14 PM,3407,8/28/18 12:14,0.594116159,4
878,440,5836.0,75,8/28/18,W,Engine Off,0,1237,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:15 PM,3407,8/28/18 12:15,0.594200455,4
879,441,5836.0,75,8/28/18,W,Engine Off,0,1238,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:16 PM,3407,8/28/18 12:16,0.594284751,4
880,442,5836.0,75,8/28/18,W,Engine Off,0,1239,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:17 PM,3407,8/28/18 12:17,0.594369047,4
881,443,5836.0,75,8/28/18,W,Engine Off,0,1240,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:18 PM,3407,8/28/18 12:18,0.594453342,4
882,444,5836.0,75,8/28/18,W,Engine Off,0,1241,40.79631,,-119.21883600000001,Map it,7.76625,1.05621,12:19 PM,3407,8/28/18 12:19,0.5945376379999999,4
883,445,5836.0,75,8/28/18,W,Engine Off,0,1242,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:20 PM,3407,8/28/18 12:20,0.594621934,4
884,446,5836.0,75,8/28/18,W,Engine Off,0,1243,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:21 PM,3407,8/28/18 12:21,0.594706229,4
885,447,5836.0,75,8/28/18,W,Engine Off,0,1244,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:22 PM,3407,8/28/18 12:22,0.594790525,4
886,448,5836.0,75,8/28/18,W,Engine Off,0,1245,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:23 PM,3407,8/28/18 12:23,0.594874821,4
887,449,5836.0,75,8/28/18,W,Engine Off,0,1246,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:24 PM,3407,8/28/18 12:24,0.594959117,4
888,450,5836.0,74,8/28/18,W,Engine Off,0,1247,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:25 PM,3407,8/28/18 12:25,0.595043412,4
889,451,5836.0,74,8/28/18,W,Engine Off,0,1248,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:26 PM,3407,8/28/18 12:26,0.5951277079999999,4
890,452,5836.0,74,8/28/18,W,Engine Off,0,1249,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:27 PM,3407,8/28/18 12:27,0.595212004,4
891,453,5836.0,74,8/28/18,W,Engine Off,0,1250,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:28 PM,3407,8/28/18 12:28,0.595296299,4
892,454,5836.0,73,8/28/18,W,Engine Off,0,1251,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:29 PM,3407,8/28/18 12:29,0.595380595,4
893,455,5836.0,76,8/28/18,W,Engine Off,0,1252,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:30 PM,3407,8/28/18 12:30,0.595464891,4
894,456,5836.0,75,8/28/18,W,Engine Off,0,1253,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:31 PM,3407,8/28/18 12:31,0.595549187,4
895,457,5836.0,75,8/28/18,W,Engine Off,0,1254,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:32 PM,3407,8/28/18 12:32,0.595633482,4
896,458,5836.0,75,8/28/18,W,Engine Off,0,1255,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:33 PM,3407,8/28/18 12:33,0.5957177779999999,4
897,459,5836.0,75,8/28/18,W,Engine Off,0,1256,40.79631,,-119.21883600000001,Map it,7.76625,0.0,12:34 PM,3407,8/28/18 12:34,0.595802074,4
898,460,5836.0,74,8/28/18,W,Engine Off,0,1257,40.796312,,-119.219172,Map it,7.76625,4.9704,12:35 PM,3407,8/28/18 12:35,0.595886369,4
899,461,5836.0,76,8/28/18,S,Engine Off,0,1258,40.796278,,-119.21884399999999,Map it,7.76625,2.11242,12:36 PM,3407,8/28/18 12:36,0.595970665,4
900,462,5836.0,73,8/28/18,W,Engine Off,0,1259,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:37 PM,3407,8/28/18 12:37,0.596054961,4
901,463,5836.0,74,8/28/18,W,Engine Off,0,1260,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:38 PM,3407,8/28/18 12:38,0.596139257,4
902,464,5836.0,75,8/28/18,W,Engine Off,0,1261,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:39 PM,3407,8/28/18 12:39,0.596223552,4
903,465,5836.0,75,8/28/18,W,Engine Off,0,1262,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:40 PM,3407,8/28/18 12:40,0.5963078479999999,4
904,466,5836.0,76,8/28/18,W,Engine Off,0,1263,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:41 PM,3407,8/28/18 12:41,0.596392144,4
905,467,5836.0,76,8/28/18,W,Engine Off,0,1264,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:42 PM,3407,8/28/18 12:42,0.596476439,4
906,468,5836.0,75,8/28/18,W,Engine Off,0,1265,40.796233,,-119.21908799999999,Map it,7.76625,2.42307,12:43 PM,3407,8/28/18 12:43,0.596560735,4
907,469,5836.0,75,8/28/18,W,Engine Off,0,1266,40.796233,,-119.21908799999999,Map it,7.76625,0.0,12:44 PM,3407,8/28/18 12:44,0.596645031,4
908,470,5836.0,75,8/28/18,W,Engine Off,0,1267,40.796233,,-119.21908799999999,Map it,7.76625,0.0,12:45 PM,3407,8/28/18 12:45,0.5967293260000001,4
909,471,5836.0,75,8/28/18,W,Engine Off,0,1268,40.796233,,-119.21908799999999,Map it,7.76625,0.0,12:46 PM,3407,8/28/18 12:46,0.596813622,4
910,472,5836.0,75,8/28/18,W,Engine Off,0,1269,40.796233,,-119.21908799999999,Map it,7.76625,0.0,12:47 PM,3407,8/28/18 12:47,0.5968979179999999,4
911,473,5836.0,74,8/28/18,W,Engine Off,0,1270,40.796296000000005,,-119.218695,Map it,7.82838,1.30473,12:48 PM,3407,8/28/18 12:48,0.596982214,5
912,474,5836.0,73,8/28/18,W,Engine Off,0,1271,40.796296000000005,,-119.218695,Map it,7.82838,1.30473,12:49 PM,3407,8/28/18 12:49,0.597066509,5
913,475,5836.0,75,8/28/18,W,Engine Off,0,1272,40.796223,,-119.21909099999999,Map it,7.82838,1.8639,12:50 PM,3407,8/28/18 12:50,0.597150805,5
914,476,5836.0,75,8/28/18,W,Engine Off,0,1273,40.796223,,-119.21909099999999,Map it,7.82838,0.0,12:52 PM,3407,8/28/18 12:52,0.5973193960000001,5
915,477,5836.0,73,8/28/18,W,Engine Off,0,1274,40.796223,,-119.21909099999999,Map it,7.82838,0.0,12:56 PM,3407,8/28/18 12:56,0.597656579,5
916,478,5836.0,75,8/28/18,W,Engine Off,0,1275,40.795907,,-119.218682,Map it,7.890510000000001,0.18639,12:57 PM,3407,8/28/18 12:57,0.597740875,5
917,479,5836.0,75,8/28/18,W,Engine Off,0,1276,40.795907,,-119.218682,Map it,7.890510000000001,0.18639,12:58 PM,3407,8/28/18 12:58,0.597825171,5
918,480,5836.0,73,8/28/18,SW,Engine Off,0,1277,40.793636,,-119.216844,Map it,8.01477,9.25737,12:59 PM,3407,8/28/18 12:59,0.5979094660000001,5
919,481,5836.0,73,8/28/18,S,Engine Off,0,1278,40.791934999999995,,-119.218574,Map it,8.13903,10.25145,1:00 PM,3407,8/28/18 13:00,0.597993762,5
920,482,5836.0,74,8/28/18,S,Engine Off,0,1279,40.790904,,-119.217382,Map it,8.26329,1.11834,1:02 PM,3407,8/28/18 13:02,0.598162354,5
921,483,5836.0,73,8/28/18,S,Engine Off,0,1280,40.790904,,-119.217382,Map it,8.26329,1.11834,1:04 PM,3407,8/28/18 13:04,0.598330945,5
922,484,5836.0,73,8/28/18,S,Engine Off,0,1281,40.790656,,-119.216486,Map it,8.32542,7.20708,1:05 PM,3407,8/28/18 13:05,0.598415241,5
923,485,5836.0,72,8/28/18,S,Engine Off,0,1282,40.788888,,-119.217579,Map it,8.44968,9.87867,1:06 PM,3407,8/28/18 13:06,0.598499536,5
924,486,5836.0,73,8/28/18,S,Engine Off,0,1283,40.787901,,-119.217878,Map it,8.51181,0.24852,1:07 PM,3407,8/28/18 13:07,0.598583832,5
925,487,5836.0,74,8/28/18,SE,Engine Off,0,1284,40.786411,,-119.21782900000001,Map it,8.63607,5.96448,1:08 PM,3407,8/28/18 13:08,0.598668128,5
926,488,5836.0,74,8/28/18,SE,Engine Off,0,1285,40.786105,,-119.21721799999999,Map it,8.63607,0.86982,1:09 PM,3407,8/28/18 13:09,0.598752424,5
927,489,5836.0,73,8/28/18,SE,Engine Off,0,1286,40.786105,,-119.21721799999999,Map it,8.63607,0.86982,1:22 PM,3407,8/28/18 13:22,0.599848268,5
928,490,5836.0,74,8/28/18,SE,Engine Off,0,1287,40.786105,,-119.21721799999999,Map it,8.63607,0.0,1:22 PM,3407,8/28/18 13:22,0.599848268,5
929,491,5836.0,72,8/28/18,SE,Engine Off,0,1288,40.786027000000004,,-119.217201,Map it,8.63607,3.3550199999999997,2:00 PM,3407,8/28/18 14:00,0.603051505,5
930,492,5836.0,74,8/28/18,SE,Engine Off,0,1289,40.786198999999996,,-119.217294,Map it,8.63607,0.0,2:14 PM,3407,8/28/18 14:14,0.604231645,5
931,493,5836.0,73,8/28/18,SE,Engine Off,0,1290,40.786198999999996,,-119.217294,Map it,8.63607,0.0,2:14 PM,3407,8/28/18 14:14,0.604231645,5
932,494,5836.0,74,8/28/18,SE,Engine Off,0,1291,40.786198999999996,,-119.217294,Map it,8.63607,0.0,2:16 PM,3407,8/28/18 14:16,0.604400236,5
933,495,5836.0,74,8/28/18,SE,Engine Off,0,1292,40.786198999999996,,-119.217294,Map it,8.63607,0.0,2:16 PM,3407,8/28/18 14:16,0.604400236,5
